,pearson_mean,pearson_mean,rmse,rmse,ssim_mean,ssim_mean,n_params,n_params
,mean,std,mean,std,mean,std,mean,std
variant,,,,,,,,
latent_8,0.2125324234366417,0.005474422542943643,0.2569068372249603,0.0027942096157267415,0.3679777436426242,0.00339110384731662,1074912.0,0.0
