,pearson_mean,pearson_mean,rmse,rmse,ssim_mean,ssim_mean,n_params,n_params
,mean,std,mean,std,mean,std,mean,std
variant,,,,,,,,
discrete_gnn,0.2229236662387848,0.001010786794412516,0.25521138310432434,0.0013074795345049547,0.3724908324350034,0.0003237589998882453,609599.0,0.0
